Controller,ControllerSlug,RunType,Simulation,Completed,FinalLongitude_deg,FinalLatitude_deg,FinalAltitude_km,FinalVelocity_kms,FinalHeatLoad_Jm2,FinalPositionX_km,FinalPositionY_km,FinalPositionZ_km,FinalCartesianPositionErrorNorm_km,FinalCartesianVelocityErrorNorm_kms
MPG,mpg,MonteCarlo,31,true,24.97194590959169,2.9882359686564257,25.0,0.7262325509015751,100744.0158980946,5796.644559963571,2699.565134588427,333.80139353858164,3.3957538099475153,0.026749520156278357
MPG,mpg,MonteCarlo,32,true,24.985189490371383,2.998827011600685,25.000000000000004,0.808442806408964,99902.67023790156,5795.964389186556,2700.878814209506,334.98338914723445,1.6580832872605062,0.12503390150349214
MPG,mpg,MonteCarlo,33,true,24.957444006737425,2.9811259910095123,25.1329906520205,0.7056890995938379,100809.93011578041,5797.485568963542,2698.171378830394,333.0148064346124,5.198474824873687,0.005876304274267879
MPG,mpg,MonteCarlo,34,true,24.989157499305623,2.9983201714326073,25.0,0.7817001500006125,99075.9040406559,5795.780012057018,2701.2814579257943,334.92682435964286,1.224528817754114,0.09077481388343375
MPG,mpg,MonteCarlo,35,true,24.98421406927491,2.992789256205988,25.00437050235668,0.7081601852046576,100939.62253329258,5796.0462897693305,2700.796879633863,334.3097851543582,1.9373162688927126,0.008206988362139194
MPG,mpg,MonteCarlo,36,true,24.978873226981964,2.9967809917480945,25.0,0.822650976348336,99863.34681956471,5796.272937335829,2700.244902764304,334.755047419265,2.385093674909273,0.13968690061134648
MPG,mpg,MonteCarlo,37,true,24.987466273640436,2.994401245157818,25.01714511267511,0.6990076258494118,100902.2283297809,5795.896014208928,2701.1272832556415,334.4903559188121,1.5324608816833636,0.0010497910156983944
MPG,mpg,MonteCarlo,38,true,24.97888617954708,2.9934175679751975,25.0,0.7731621412352547,100291.99044262663,5796.290129890399,2700.2545067808774,334.3796786793453,2.468522572675356,0.0789300741013485
MPG,mpg,MonteCarlo,39,true,24.978432538080924,2.9949240162031936,25.0,0.7795587079297438,100502.35922612486,5796.303537712345,2700.2049008987933,334.54780321277525,2.472934627867371,0.09267962553808777
MPG,mpg,MonteCarlo,40,true,24.981702967328243,2.995687688070333,25.0,0.7739770344099356,100013.67759189557,5796.145358838637,2700.533864679738,334.6330313944727,2.0980999302276873,0.08525866011460065
